	ExoRNeasy1_1	ExoRNeasy2_2	ExoRNeasy3_3	ExoRNeasy1_145	Nor1	Nor2	Nor3
hsa-miR-4477a	0	0	0	0	0	0	0
hsa-miR-3613-5p	0	0	0	0	0	0	0
hsa-miR-3157-3p	0	0	0	0	0	0	0
hsa-miR-6809-5p	0	0	0	0	0	0	0
hsa-miR-524-3p	0	0	0	0	0	0	0
hsa-miR-182-3p	0	0	0	0	0	0	0
hsa-miR-629-3p	0	0	0	0	0	0	0
hsa-miR-5693	0	0	0	0	0	0	0
hsa-miR-3178	0	0	0	0	0	0	0
hsa-miR-6796-5p	0	0	0	0	0	0	0
hsa-miR-4477b	0	0	0	0	0	0	0
hsa-miR-520e	0	0	0	0	0	0	0
hsa-miR-4742-5p	7.95331320294207	0	0	0	0	0	0
hsa-miR-3131	0	0	0	0	8.38819767001914	0	0
hsa-miR-1910-5p	0	0	0	0	0	0	0
hsa-miR-548j-3p	9.08950080336237	0	0	26.4310688396704	0	0	0
hsa-miR-7151-5p	0	8.86334372783704	0	0	0	0	0
hsa-miR-6826-5p	0	0	0	0	0	0	0
hsa-miR-3675-3p	0	0	0	0	0	0	0
hsa-miR-2682-5p	0	0	0	0	1.39803294500319	0	0
hsa-miR-4653-3p	0	0	0	0	0	0	0
hsa-miR-6510-3p	0	0	0	0	0	0	0
hsa-miR-4503	0	0	0	0	0	0	0
hsa-miR-605-3p	0	5.45436537097664	0	0	0	0	0
hsa-miR-4325	0	0	0	0	0	0	0
hsa-mir-25	0	0	0	0	0	0	0
hsa-miR-4758-3p	0	0	0	0	0	0	0
hsa-miR-6882-5p	0	0	0	0	0	0	14.4908004222939
hsa-miR-4647	1.1361876004203	0	0.61973922151969	0	0	0	0
hsa-miR-3183	0	0	0	0	0	0	0
hsa-miR-513c-5p	0	0	0	0	0	0	0
hsa-miR-4667-5p	0	0.68179567137208	13.6342628734332	0	0	0	10.1972299267994
hsa-miR-548ad-5p|hsa-miR-548ae-5p	1.1361876004203	0	0	0	0	0	2.68348155968405
hsa-miR-4672	0	0	0	0	0	0	0
hsa-miR-6745	0	0	0	0	0	0	0
hsa-miR-6744-5p	0	0	0	0	0	0	0
hsa-miR-6746-3p	0	0	0	0	0	0	0
hsa-miR-4289	0	0	0	0	0	0	0
hsa-miR-7977	0	0	0	0	0	0	0
hsa-miR-548av-3p	0	0	0.61973922151969	0	0	0	2.14678524774724
hsa-miR-4748	0	0	0	0	0	0	0
hsa-miR-6734-5p	0	0	0	0	15.3783623950351	0	0
hsa-miR-6807-5p	0	0	0	0	0	0	0
hsa-miR-135b-5p	0	0	0	0	0	0	0
hsa-miR-3180	0	0	0	0	0	0	0
hsa-miR-520b	0	0	0	0	0	0	0
hsa-miR-526b-3p	0	0	0	0	0	0	0
hsa-miR-520b|hsa-miR-520c-3p|hsa-miR-520f-3p	0	0	0	0	0	0	0
hsa-miR-1291	0	0	0	0	0	0	0
hsa-mir-520c	0	0	0	0	0	0	0
hsa-mir-520b	0	0	0	0	0	0	0
hsa-miR-6859-3p	0	0	0	0	0	0	0
hsa-miR-4687-3p	0	0	0	0	0	0	9.66053361486258
hsa-miR-5589-5p	0	0	0	0	0	0	0
hsa-miR-7856-5p	12.4980636046233	0	0	0	0	0	20.9311561655356
hsa-miR-1238-3p	0	0	0	0	0	0	0
hsa-miR-4506	0	0	0	0	0	0	0
hsa-miR-6514-3p	0	0	0	0	0	0	0
hsa-miR-942-3p	0	0	0	0	0	0	0
hsa-miR-4727-3p	0	0	0	0	0	32.8506290647818	0
hsa-miR-4721	0	0	0	0	0	0	0
hsa-miR-500b-3p	0	0	0	0	0	0	0
hsa-miR-548f-3p|hsa-miR-548g-3p	0	0.68179567137208	0	0	0	0	0
hsa-mir-548f-4	0	0	0	0	0	0	0
hsa-miR-6727-5p	0	0	0	0	23.7665600650542	0	0
hsa-miR-6753-3p	0	0	0	0	19.5724612300447	0	0
hsa-miR-217	0	0	0	0	18.1744282850415	0	0
hsa-miR-4723-3p	0	0	0	0	16.7763953400383	0	0
hsa-miR-2115-5p	0	0	0	0	15.3783623950351	0	0
hsa-miR-4688	0	0	0	0	15.3783623950351	0	0
hsa-miR-1270	0	0	0	0	11.1842635600255	0	0
hsa-miR-642b-3p	0	0	0.61973922151969	0	9.78623061502233	1.4282882202079	0
hsa-miR-4669	0	0	0	0	5.59213178001276	0	37.0320455236399
hsa-miR-3152-5p	0	0	0	0	5.59213178001276	0	0
hsa-miR-6895-5p	0	0	0	0	0	25.7091879637423	0
hsa-miR-4648	0	0	0	0	0	18.5677468627028	0
hsa-miR-3651	0	0	0	0	0	17.1394586424949	0
hsa-miR-6854-5p	0	0	0	0	0	0	0
hsa-miR-1273d	0	0	17.3526982025513	0	0	0	0
hsa-miR-6502-5p	0	0	0	14.8674762223146	0	0	0
hsa-miR-5001-3p	0	0	0	0	0	0	5.90365943130491
hsa-miR-6869-5p	0	0	0	0	0	0	0
hsa-miR-329-5p	0	0	8.67634910127566	24.779127037191	0	0	0
hsa-miR-346	0	0	0	0	0	0	0
hsa-miR-181d-3p	0	0	0	0	0	0	0
hsa-miR-6839-5p	0	0	0	0	0	0	0
hsa-miR-676-3p	0	0	0	0	0	0	0
hsa-miR-3611	0	0	0	0	0	0	0
hsa-miR-4461	0	0	0	0	0	0	0
hsa-miR-4728-3p	0	0	0	0	0	0	0
hsa-miR-6128	0	0	0	0	0	0	0
hsa-miR-5587-3p	0	0	0	0	0	0	0
hsa-miR-3691-3p	0	0	0	0	0	0	0
hsa-miR-887-5p	0	0	0	0	0	0	0
hsa-miR-519c-3p	0	0	0	0	0	0	0
hsa-miR-6860	0	0	0	0	0	0	0
hsa-mir-524	0	0	0	0	0	0	0
hsa-miR-3929	0	0	0	0	0	0	0
hsa-miR-4486	0	0	0	0	0	0	0
hsa-mir-518c	0	0	0	0	0	0	0
hsa-mir-518b	0	0	0	0	0	0	0
hsa-miR-615-5p	0	0	0	0	0	0	0
hsa-miR-7109-5p	0	0	0	0	0	0	0
hsa-miR-3200-3p	0	0	0	0	0	0	0
hsa-miR-4743-3p	0	0	0	0	0	0	8.58714099098896
hsa-miR-6826-3p	0	0	0	0	0	0	0
hsa-miR-6758-3p	0	0	0	0	0	0	0
hsa-miR-4474-3p	0	0	0	0	0	0	0
hsa-miR-1277-3p	17.0428140063044	0	8.05660987975597	0	0	0	10.7339262387362
hsa-miR-4709-5p	0	0	0	0	0	0	0
hsa-miR-4707-5p	0	0	0	0	0	0	0
hsa-miR-1227-3p	0	0	14.8737413164726	0	0	0	0
hsa-miR-6861-3p	0	0	0	0	0	0	0
hsa-miR-3912-3p	0	0	0	21.4752434322322	0	0	0
hsa-miR-34c-3p	0	0	0	0	0	0	0
hsa-miR-3907	0	0	0	0	0	0	0
hsa-miR-6801-5p	0	0	0	0	0	0	0
hsa-miR-6731-3p	0	0	0	0	0	0	0
hsa-miR-6819-5p	0	0	0	0	0	0	0
hsa-miR-4644	0	0	0	0	0	0	0
hsa-miR-6775-3p	0	0	0	0	0	0	0
hsa-miR-6812-3p	0	0	0	0	0	0	0
hsa-miR-4754	0	0	0	0	0	0	0
hsa-miR-6880-3p	0	0	0	0	0	0	0
hsa-miR-3186-5p	0	0	0	0	0	0	0
hsa-miR-3074-3p	0	0	0	0	0	0	0
hsa-miR-4781-3p	0	0	0	0	0	0	0
hsa-mir-151b	0	0	0	0	0	0	0
hsa-miR-6133	0	0	0	0	0	0	0
hsa-mir-548f-3	0	0	0	0	0	0	0
hsa-mir-548f-2	0	0.68179567137208	0	0	0	0	0
hsa-miR-6802-5p	0	0	0	0	0	0	4.29357049549448
hsa-miR-135b-3p	0	0	0	0	0	0	0
hsa-miR-551b-5p	0	0	0	0	0	0	0
hsa-miR-660-3p	0	0	0	0	0	0	0
hsa-mir-548f-1	0	0.68179567137208	0	0	0	0	0
hsa-mir-500a	0	0.68179567137208	0	0	0	0	0
hsa-miR-1237-3p	0	0	0	0	0	0	0.53669631193681
hsa-miR-767-5p	0	0	0	0	0	0	0
hsa-miR-187-5p	0	0	0	0	0	0	0
hsa-miR-1289	0	0	0	0	0	0	0
hsa-miR-548au-3p	0	0	0	0	0	0	0
hsa-miR-3159	0	0	0	0	0	0	0
hsa-miR-6720-3p	0	0	0	0	0	0	0
hsa-miR-5706	0	0	0	0	0	0	0
hsa-miR-6739-3p	0	0.68179567137208	0	0	0	0	0
hsa-miR-26a-1-3p	12.4980636046233	0	14.2540020949529	0	0	0	0
hsa-miR-548av-5p	0	0	0	0	0	0	0
hsa-miR-6827-5p	0	0	0	0	0	0	0
hsa-miR-6766-5p	0	0	0	0	0	0	0
hsa-miR-299-3p	0	0	0	0	0	0	0
hsa-mir-548ah	0	0	0	0	0	0	0
hsa-miR-6875-5p	0	0	0	0	0	0	0
hsa-miR-3925-5p	0	0	0	0	0	0	0
hsa-miR-516a-3p|hsa-miR-516b-3p	0	0	0	0	0	0	0
hsa-miR-4478	0	0	0	0	0	0	0
hsa-miR-550a-5p	0	0	0	0	0	0	0
hsa-mir-520a	0	0	0	0	0	0	0
hsa-miR-520b|hsa-miR-520c-3p	0	0	0	0	0	0	0
hsa-miR-6865-3p	0	0	0	0	0	0	0
hsa-miR-4463	3.40856280126089	0	0	0	0	0	0
hsa-miR-548k	0	0	1.85921766455907	0	0	0	0
hsa-miR-1266-5p	0	0	0	0	0	0	0
hsa-miR-1261	0	0	0	0	0	0	0
hsa-miR-4510	0	0	0	0	0	0	0
hsa-miR-4521	0	0	0	16.519418024794	0	0	0
hsa-miR-4690-3p	0	0	17.972437424071	0	0	0	0
hsa-miR-549a	0	0	0	0	0	0	0
hsa-miR-4483	0	0	0	0	0	0	0
hsa-miR-676-5p	0	0	0	0	0	0	0
hsa-miR-18b-5p	0	0	0	0	0	0	0.53669631193681
hsa-miR-3940-3p	0	0	0	0	0	0	0.53669631193681
hsa-miR-627-3p	0	0	0	0	0	0	0
hsa-miR-3939	0	0	0	0	0	0	0
hsa-miR-520d-5p	0	0	0	0	0	0	0
hsa-miR-5188	0	0	0	0	0	0	0
hsa-miR-4745-5p	0	0	0	0	0	0	10.1972299267994
hsa-miR-515-3p	0	0	0	0	0	0	0
hsa-miR-1224-3p	0	0	0	0	0	0	0
hsa-miR-4684-3p	0	0	0	0	0	0	0
hsa-miR-6515-3p	0	0	9.29608832279535	0	0	0	0
hsa-miR-6780b-3p	0	0	0	0	0	0	0
hsa-miR-4753-3p	0	0	0	0	0	0	0
hsa-miR-4709-3p	0	0	0	0	0	0	0
hsa-miR-4455	0	0	0	0	0	0	0
hsa-miR-372-5p	0	0	0	0	0	0	0
hsa-miR-7704	0	0	0	0	0	0	0
hsa-miR-6788-3p	0	0	0	0	0	0	0
hsa-miR-3065-5p	0	13.6359134274416	10.5355667658347	0	0	0	0
hsa-miR-6736-3p	0	0	0	0	0	0	0
hsa-miR-4318	1.1361876004203	0	0	0	0	0	0
hsa-miR-548az-5p	0	0	0	0	0	0	0
hsa-mir-1283-2	0	0	0	0	0	0	0
hsa-miR-6130	0	0	0	0	0	0	0
hsa-miR-378j	0	0	0	0	0	0	0
hsa-mir-519a-2	0	0	0	0	0	0	0
hsa-miR-579-5p	0	0	0	0	0	0	18.7843709177883
hsa-miR-6808-3p	0	0	0	0	0	0	0
hsa-miR-3122	0	0	0	0	0	0	0
hsa-miR-7152-3p	0	0	0	0	0	0	0
hsa-miR-3622a-5p	14.7704388054638	0	0	0	0	0	0
hsa-miR-548t-5p	0	0	0	0	0	0	0
hsa-miR-7851-3p	0	0	0	0	0	0	0
hsa-miR-367-3p	0	0	0	0	0	0	0
hsa-miR-4765	0	9.54513939920912	0	0	0	0	0
hsa-miR-6743-3p	0	0	0	0	0	0	0
hsa-miR-4724-5p	0	0	0	0	0	0	0
hsa-miR-4712-3p	0	0	0	0	0	0	0
hsa-miR-6854-3p	0	0	0	0	0	0	0
hsa-miR-5094	0	0	0	0	0	0	0
hsa-miR-1910-3p	0	0	0	0	0	0	1.07339262387362
hsa-miR-3154	0	0	0	0	0	0	0
hsa-miR-3127-3p	20.4513768075653	14.9995047701858	0	0	0	0	0
hsa-miR-6511b-5p	0	0	0	0	0	0	0
hsa-miR-6777-3p	0	0	0	0	0	0	0
hsa-miR-6889-5p	0	0	0	0	0	0	0
hsa-miR-4755-3p	0	0	0	0	0	0	0
hsa-miR-8070	0	0	0	0	0	0	0
hsa-miR-3199	0	0	0	0	0	0	14.4908004222939
hsa-miR-376b-3p	0	0	0	0	0	0	0
hsa-miR-4676-5p	0	0	0	0	0	0	0
hsa-miR-3118	0	0	0	0	0	0	0
hsa-miR-4762-3p	0	0	0	0	0	0	0
hsa-miR-5684	0	0	0	0	0	0	0
hsa-miR-514a-3p	0	0	0	0	0	0	0
hsa-miR-6715a-3p	0	0	0	0	0	0	0
hsa-miR-6501-5p	0	0	0	0	0	0	0
hsa-miR-6754-3p	0	0	0	0	0	0	0
hsa-miR-7853-5p	0	0	0	0	0	0	0
hsa-miR-4677-5p	0	0	0	0	0	0	0.53669631193681
hsa-miR-3937	0	0	0	0	0	0	0
hsa-miR-7974	0	0	0	0	0	0	0
hsa-miR-210-5p	0	0	0	0	0	0	0
hsa-miR-1249-5p	0	0	0	0	0	0	0
hsa-miR-3620-3p	0	0	0	0	0	0	0
hsa-miR-4664-3p	0	0.68179567137208	0	0	0	0	0
hsa-miR-4749-3p	0	0	0	0	0	0	0
hsa-miR-302d-5p	0	0	0	0	0	0	0
hsa-miR-124-5p	0	0	0	0	0	0	0
hsa-miR-6797-5p	0	0	0	0	0	0	0
hsa-miR-92a-2-5p	0	0	0	0	0	0	0
hsa-miR-18b-3p	0	0	0	0	0	0	0
hsa-miR-4426	0	0	0	0	0	0	0
hsa-miR-4706	0	0	0	0	0	0	0
hsa-miR-6836-3p	0	0	0	0	0	0	0
hsa-miR-3609	0	0	0	0	0	0	0
hsa-miR-373-5p	0	0	0	0	0	0	0
hsa-miR-1244	0	0	0	0	0	0	0
hsa-miR-203b-3p	0	0	0	0	0	0	0
hsa-miR-5001-5p	0	0	0	0	0	0	0
hsa-miR-1911-3p	0	0	0	0	0	0	0
hsa-miR-219a-2-3p	0	0	0	0	0	0	0
hsa-miR-504-3p	0	0	0	0	0	0	0
hsa-miR-512-5p	0	0	0	0	0	0	0
hsa-miR-6737-3p	0	0	0	0	0	0	0
hsa-miR-6857-5p	0	0	0	0	0	0	0
hsa-miR-6840-5p	0	0	0	0	0	0	0
hsa-miR-3940-5p	0	0	0	0	0	0	0
hsa-miR-4717-3p	0	0	0	0	0	0	0
hsa-miR-6800-3p	0	0	0	0	0	0	0
hsa-miR-1915-3p	0	0	0	0	0	0	0
hsa-miR-548h-5p	0	0	0	0	0	0	0
hsa-miR-6824-5p	0	0	0	0	0	0	0
hsa-miR-3529-5p	0	0	0	0	0	0	0
hsa-miR-20b-3p	0	10.9087307419533	0	0	0	0	0
hsa-miR-1264	0	0	0	0	0	0	0
hsa-miR-1912	0	0	0	0	0	0	0
hsa-miR-548ao-3p	0	0	0	0	0	0	0
hsa-miR-500a-5p	0	0	0	0	0	0	0
hsa-miR-548ah-5p	0	0	0	0	0	0	0
hsa-miR-4482-5p	0	0	0	0	0	0	0
hsa-miR-211-5p	0	0	0	0	0	0	0
hsa-miR-2113	0	0	0	0	0	0	0
hsa-miR-3148	0	0	0	0	0	0	0
hsa-miR-3654	0	0	0	0	0	0	0
hsa-miR-767-3p	0	0	0	0	0	0	0
hsa-miR-1322	0	0	0	0	0	0	0
hsa-miR-4284	0	0	0	0	0	0	0
hsa-mir-302d	0	0	0	0	0	0	0
hsa-miR-6773-5p	0	0	0	0	0	0	0
hsa-miR-6511a-5p|hsa-miR-6511b-5p	5.68093800210148	0	0	0	0	0	0
hsa-miR-1265	0	0	0	0	0	0	0
hsa-miR-3664-3p	0	0	0	0	0	0	0
hsa-miR-1236-5p	0	0	0	0	0	0	0
hsa-miR-1276	0	0	0	0	0	0	0
hsa-miR-1295a	0	0	0	0	0	0	0
hsa-miR-6728-5p	0	0	0	0	0	0	0
hsa-miR-34a-3p	0	0	0	0	0	0	0
hsa-miR-3659	0	0	0	0	0	0	0
hsa-miR-4660	0	0	0	0	0	0	0
hsa-miR-4725-3p	0	0	0	0	0	0	0
hsa-miR-548b-5p	0	0	1.85921766455907	0	0	0	0
hsa-miR-491-5p	0	0	0	0	0	0	0
hsa-miR-3938	0	0	0	0	0	0	0
hsa-miR-1909-3p	0	0	0	0	0	0	0
hsa-miR-3149	0	0	0	0	0	0	0
hsa-miR-1243	0	0	0	0	0	0	0
hsa-miR-383-5p	0	0	0	0	0	0	0
hsa-miR-1911-5p	0	0	0	0	0	0	0
hsa-miR-589-3p	0	0	0	0	0	0	0
hsa-miR-561-5p	0	0	0	0	0	0	0
hsa-miR-19b-1-5p	0	0	0	0	0	0	0
hsa-miR-6729-3p	0	0	0	0	0	0	0
hsa-miR-590-3p	0	0	0	0	0	0	0
hsa-miR-551a	0	0	0	0	0	0	0
hsa-miR-4744	0	0	0	0	0	0	0
hsa-miR-4761-3p	0	0	0	0	0	0	0
hsa-miR-598-5p	0	0	0	0	0	0	0
hsa-miR-31-3p	0	0	0	0	0	0	0
hsa-miR-6797-3p	0	0	0	0	0	0	0
hsa-miR-20a-3p	0	0	0	0	0	0	0
hsa-miR-6768-5p	0	0	0	0	0	0	0
hsa-miR-6815-3p	0	0	0	0	0	0	0
hsa-miR-887-3p	0	0	0	0	0	0	0
hsa-miR-3916	0	0	0	0	0	0	0
hsa-miR-4786-5p	0	0	0	0	0	0	0
hsa-miR-3685	0	0	0	0	0	0	0
hsa-miR-3687	0	0	0	0	0	0	0
hsa-miR-3133	0	0	0	0	0	0	0
hsa-miR-6878-5p	0	0	0	0	0	0	0
hsa-miR-6820-5p	0	0	0	0	0	0	0
hsa-miR-1263	0	0	0	0	0	0	0
hsa-miR-1252-5p	0	0	0	0	0	0	0
hsa-miR-506-3p	0	0	0	0	0	0	0
hsa-miR-7111-3p	0	0	0	0	0	0	0
hsa-miR-6846-3p	0	0	0	0	0	0	0
hsa-miR-6802-3p	0	0	0	0	0	0	0
hsa-miR-106a-3p	0	0	0	0	0	0	0
hsa-miR-4774-5p	0	0	0	0	0	0	0
hsa-miR-3170	0	0	0	0	0	0	0
hsa-miR-4797-5p	0	0	0	0	0	0	0
hsa-miR-302f	0	0	0	0	0	0	0
hsa-miR-4427	0	0	0	0	0	0	0
hsa-miR-5698	0	6.8179567137208	0	0	0	0	4.29357049549448
hsa-miR-1226-5p	0	0	0	0	0	0	0
hsa-miR-548m	0	0	0	0	0	0	0
hsa-miR-3184-5p	0	0	0	0	0	0	0
hsa-miR-6799-5p	0	8.18154805646496	0	0	0	0	0
hsa-miR-105-3p	0	0	0	0	0	0	0
hsa-miR-5002-5p	0	0	0	0	0	0	0
hsa-miR-1273e	0	0	0	0	0	0	0
hsa-miR-5004-5p	0	0	0	0	0	0	0
hsa-miR-5581-3p	0	0	0	9.91165081487642	0	0	0
hsa-miR-6769a-5p	0	0	0	0	0	0	0
hsa-miR-548b-3p	0	0	0	0	0	0	0
hsa-miR-3677-3p	0	0	0	0	0	0	0
hsa-miR-200c-5p	0	0	0	0	0	0	0
hsa-miR-4517	0	0	0	0	0	0	0
hsa-miR-3653-5p	0	0	0	0	0	0	0
hsa-miR-545-3p	0	0	0	0	0	0	0
hsa-miR-6754-5p	0	0	0	0	0	0	0
hsa-miR-3129-5p	0	0	0	0	0	0	0
hsa-miR-2277-3p	0	0	0	0	0	0	0
hsa-miR-4431	0	0	0	0	0	0	0
hsa-miR-367-5p	0	0	0	0	0	0	0
hsa-miR-6885-3p	0	0	0	0	0	0	0
hsa-miR-3130-3p	1.1361876004203	0	0	14.8674762223146	0	0	0
hsa-miR-3943	0	0	0	0	0	0	0
hsa-miR-3195	0	0	0	0	0	0	0
hsa-miR-592	0	0	0	0	0	0	0
hsa-miR-3115	0	0	0	0	0	0	0
hsa-miR-551b-3p	0	0	0	0	0	0	0
hsa-miR-489-3p	0	0	0	0	0	0	0
hsa-miR-3128	0	0	0	0	0	0	0
hsa-miR-3942-5p	0	0	0	0	0	0	0
hsa-miR-3064-3p	0	0	0	0	0	0	0
hsa-miR-4699-3p	0	0	0	0	0	0	0
hsa-miR-6820-3p	0	0	0	0	0	0	0
hsa-miR-3664-5p	0	0	0	0	0	0	0
hsa-miR-6874-3p	0	0	0	0	0	0	0
hsa-miR-138-1-3p	0	0	0	0	0	0	0
hsa-miR-3167	0	0	0	0	0	0	0
hsa-miR-4802-3p	0	0	0	0	0	0	0
hsa-miR-3117-3p	0	0	0	0	0	0	0
hsa-miR-3065-3p	0	0	0	0	0	0	0
hsa-miR-616-5p	0	0	0	0	0	0	0
hsa-miR-4428	0	0	0	0	0	0	0
hsa-miR-5582-3p	0	8.18154805646496	0	0	0	0	12.8807114864834
hsa-miR-642b-5p	0	0	0	0	0	0	0
hsa-miR-6873-5p	0	0	0	0	0	0	0
hsa-miR-7156-5p	0	0	0	0	0	0	0.53669631193681
hsa-miR-4699-5p	0	0	0	0	0	0	0
hsa-miR-4515	0	0	0	0	0	0	0
hsa-miR-103a-2-5p	0	0	0	0	0	0	0
hsa-miR-3116	0	0	0	0	0	0	0
hsa-miR-548g-3p	0	0	0	0	0	0	0
hsa-miR-1256	12.4980636046233	0	0	0	0	0	0
hsa-miR-491-3p	0	0	0	0	0	0	0
hsa-miR-605-5p	0	0	0	0	0	0	0
hsa-miR-488-3p	0	0	0	0	0	0	0
hsa-miR-652-5p	0	0	0	0	0	0	0
hsa-miR-664b-3p	0	0	0	0	0	0	0
hsa-miR-2467-5p	0	0	0	0	0	0	0
hsa-miR-590-5p	0	0	0	0	0	0	0
hsa-miR-3619-3p	0	0	0	0	0	0	0
hsa-miR-874-5p	0	0	0	0	0	0	0
hsa-miR-4728-5p	0	0	0	0	0	0	0
hsa-miR-4713-5p	0	0	0	0	0	0	0
hsa-miR-643	0	0	0	0	0	0	0
hsa-miR-556-3p	0	0	0	0	0	0	0
hsa-miR-1267	0	0	0	0	0	0	0
hsa-miR-96-3p	0	0	0	0	0	0	0
hsa-miR-4695-3p	0	0	0	0	0	0	0
hsa-miR-502-5p	0	0	0	0	0	0	0
hsa-miR-6793-3p	0	0	0	0	0	0	0
hsa-miR-3193	0	0	0	0	0	0	0
hsa-miR-6781-5p	0	0	0	0	0	0	0
hsa-miR-6832-5p	0	0	0	0	0	0	0
hsa-miR-4707-3p	0	0	0	0	0	0	0
hsa-miR-624-5p	0	8.18154805646496	0	0	0	0	0
hsa-miR-5579-3p	0	0	0	0	0	0	0
hsa-miR-301b-5p	0	0	0	0	0	0	0
hsa-miR-6777-5p	0	0	0	0	0	0	0
hsa-miR-4520-3p	0	0	0	0	0	0	0
hsa-miR-4520-2-3p	0	0	0	0	0	0	0
hsa-miR-1251-5p	0	0	0	0	0	0	0
hsa-miR-1271-3p	0	0	0	0	0	0	0
hsa-miR-4523	0	0	0	0	0	0	0
hsa-miR-6733-5p	0	0	0	0	0	0	0
hsa-miR-5088-5p	0	0	0	0	0	0	0
hsa-miR-33a-3p	0	0	0	0	0	0	0
hsa-miR-3917	0	0	0	0	0	0	0
hsa-miR-944	0	0	0	0	0	0	0
hsa-miR-5011-3p	0	0	0	0	0	0	0
hsa-miR-3130-5p	0	0	0	0	0	0	0
hsa-miR-16-1-3p	0	0	0	0	0	0	0
hsa-miR-4764-5p	0	0	0	0	0	0	0
hsa-miR-4803	0	0	0	0	0	0	0
hsa-miR-497-3p	0	0	0	0	0	0	0
hsa-miR-5579-5p	0	0	0	0	0	0	0
hsa-miR-34b-5p	0	0	0	0	0	0	0
hsa-miR-602	0	0	0	0	0	0	0
hsa-miR-3165	0	0	0	0	0	0	0
hsa-miR-573	0	0	0	0	0	0	0
hsa-miR-513a-5p	0	0	0	0	0	0	0
hsa-miR-4749-5p	0	0	0	0	0	0	0
hsa-miR-4793-3p	0	0	0	0	0	0	0
hsa-miR-4671-5p	0	0	0	0	0	0	0
hsa-miR-3662	0	0	0	0	0	0	0
hsa-miR-4419b	0	0	0	0	0	0	0
hsa-miR-6785-5p	0	0	0	0	0	0	0
hsa-miR-5699-3p	0	0	0	0	0	0	0
hsa-miR-4516	0	0	0	0	0	0	0
hsa-miR-6858-5p	0	0	0	0	0	0	0
hsa-miR-4484	0	0	0	0	0	0	0
hsa-miR-33b-3p	0	0	0	0	0	0	0
hsa-miR-3681-5p	0	0	0	0	0	0	0
hsa-miR-632	0	0	0	0	0	0	0
hsa-miR-548ad-3p	0	0	0	0	0	0	0
hsa-miR-6737-5p	0	0	0	0	0	0	0
hsa-miR-1272	0	0	0	0	0	0	0
hsa-miR-3138	0	0	0.61973922151969	0	0	0	10.7339262387362
hsa-miR-509-5p	0	0	0	0	0	0	0
hsa-miR-6749-3p	0	4.77256969960456	0	0	0	0	0
hsa-miR-653-5p	0	0	0	0	0	0	0
hsa-miR-4705	0	0	0	0	0	0	0
hsa-miR-6840-3p	0	0	0	0	0	0	0
hsa-miR-4735-5p	0	0	0	0	0	0	0
hsa-miR-4664-5p	0	0	0	0	0	0	0
hsa-mir-526b	0	0	0	0	0	0	0
hsa-miR-345-3p	0	0	0	0	0	0	0
hsa-miR-4727-5p	0	0	0	0	0	0	0
hsa-miR-3126-5p	0	0	0	0	0	0	0
hsa-miR-3134	0	0	0	0	0	0	11.8073188626098
hsa-miR-4794	0	0	0	0	0	0	0
hsa-miR-579-3p	0	0	0	0	0	0	0
hsa-miR-500a-5p|hsa-miR-500b-5p	0	0	0	0	0	0	0
hsa-miR-3155a|hsa-miR-3155b	0	0	0	0	0	0	0
hsa-miR-3155b	0	0	0	0	0	0	0
hsa-mir-16-2	0	0	0	0	0	0	0
hsa-miR-6790-5p	0	0	0	0	0	0	0
hsa-miR-6792-5p	0	0	0	0	0	0	0
hsa-miR-4763-3p	0	0	0	0	0	0	16.6375856700411
hsa-miR-488-5p	0	0	0	0	0	0	0
hsa-miR-548y	0	0	0	0	0	0	0
hsa-miR-3918	0	0	0	16.519418024794	0	0	0
hsa-miR-519e-3p	0	0	0	0	0	0	0
hsa-miR-939-3p	0	0	0	0	0	0	0
hsa-miR-362-3p	0	0	0	0	0	0	0
hsa-miR-4634	0	0	0	0	0	0	0
hsa-miR-6849-3p	0	0	0	0	0	0	0
hsa-mir-4487	0	0	0	0	0	0	0
hsa-miR-4487	0	0	0	0	0	0	0
hsa-miR-2278	0	0	0	0	0	0	0
hsa-miR-192-3p	0	0	0	0	0	0	0
hsa-miR-4689	0	0	0	0	0	0	0
hsa-miR-578	0	0	0	0	0	0	0
hsa-miR-2276-5p	0	0	0	0	0	0	0
hsa-miR-6890-5p	0	0	0	0	0	0	10.7339262387362
hsa-miR-3145-3p	0	0	0	0	0	0	0
hsa-miR-597-5p	0	0	0	0	0	0	0
hsa-miR-4700-5p	0	0	0	0	0	0	0
hsa-miR-2467-3p	0	0	0	0	0	0	0
hsa-miR-6740-3p	0	0	0	0	0	0	0
hsa-miR-4802-5p	0	0	0	0	0	0	0
hsa-miR-4784	0	0	0	0	0	0	0
hsa-miR-1228-3p	0	0	0	0	0	0	0
hsa-miR-5587-5p	0	0	0	0	0	0	0
hsa-miR-4488	0	0	0	0	0	0	0
hsa-miR-6848-3p	0	0	0	0	0	0	0
hsa-mir-4520-1	0	0	0	0	0	0	0
hsa-miR-2355-5p	0	0	0	0	0	0	0
hsa-miR-6779-3p	0	0	0	0	0	0	0
hsa-miR-519e-5p	0	0	0	0	0	0	0
hsa-miR-5090	0	0	0	1.6519418024794	0	0	0
hsa-miR-4785	0	0	0	0	0	0	0
hsa-miR-7114-3p	0	0	0	0	0	0	0
hsa-miR-6742-3p	0	0	0	0	0	0	0
hsa-miR-3181	0	0	0	0	0	0	0
